Inputs,Outputs,Nodes,Skip %,Optimizer,Best Val Acc (%),Best Epoch,Final Val Acc (%),Final Val Loss,CPU Load (%),Memory Used (MB),Memory Free (MB),Start Time,End Time,Avg Time (ns),Average Weight,Edge Count,Learning Rate,Dropout Rate,L2 Lambda,Adam Beta1,Adam Beta2,Adam Epsilon,RMSprop Decay,RMSprop Epsilon,Depth,Total Nodes,Layer Config,Architecture String,Teacher Params,Student Params,Baseline Params
NA,NA,NA,75.0,Config5,54.50000000000001,16,49.0,0.7417454975643849,12.39,300,211,218983184032300,218983191688200,8654735.5,1.745612,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1028
NA,NA,NA,75.0,Config4,53.0,109,50.0,0.7266202239991009,11.76,296,215,218974070577800,218974078941300,9015812.5,1.82462,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1028
NA,NA,NA,75.0,Config3,55.00000000000001,66,47.5,0.701245434872876,12.37,292,219,218964646863900,218964656608300,8144721.0,1.363774,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1028
NA,NA,NA,75.0,Config6,55.50000000000001,35,46.5,0.6267191944421507,12.43,28,483,219025019872500,219025027286500,7782091.5,1.330889,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1028
NA,NA,NA,75.0,Config5,53.5,5,49.0,0.7133065692991093,12.0,18,493,219016362746100,219016372894700,7527133.5,1.622208,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1028
NA,NA,NA,75.0,Config4,56.99999999999999,0,49.5,0.6972182297120739,11.86,14,497,219008363671000,219008371613400,8367291.5,1.793102,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1028
NA,NA,NA,75.0,Config3,51.5,9,49.0,0.7006116914953437,12.48,10,501,218999640076500,218999648506100,8425085.5,1.634943,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1028
NA,NA,NA,75.0,Config6,52.0,6,46.5,0.7341024996867145,11.22,44,467,219059480772100,219059488063400,7451276.5,1.419607,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1028
NA,NA,NA,75.0,Config5,61.0,43,53.0,0.7439182582254744,12.63,40,471,219051078860800,219051086885700,8108431.0,1.466809,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1028
NA,NA,NA,75.0,Config4,59.5,51,49.0,0.6404337573979132,12.48,36,475,219042513596200,219042522214600,8144274.0,1.415814,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1028
NA,NA,NA,75.0,Config3,57.99999999999999,0,52.0,0.6972366546699849,11.05,32,479,219033612114300,219033619362500,7753169.0,1.481878,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1028
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,56.99999999999999,56,51.5,0.6335291745700876,12.22,53,458,114033858601700,114033864176400,5727132.0,1.038958,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,59,"[22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,660,718
22,2,22N-6N-6N-6N-6N-6N-6N-6N-2N,25.0,Config6,55.50000000000001,155,50.5,0.7419058953874871,12.11,53,458,134949971167400,134949979225800,8493770.0,1.635777,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,66,"[22, 6, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-6n-2o,,779,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,57.49999999999999,401,44.5,0.6565064750330449,11.35,49,462,114026970634000,114026975963000,6220504.0,1.251563,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,683,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,55.50000000000001,215,45.5,0.687086186603508,12.4,45,466,114019599607500,114019605432700,6764513.0,1.434034,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,705,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,56.99999999999999,200,45.5,0.5878986280247983,12.34,41,470,114011944357300,114011951296600,6145031.0,1.121983,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,24,224,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,690,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,56.00000000000001,81,48.5,0.6966650018114193,12.51,37,474,114004741499000,114004747054700,6139786.5,1.654958,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,20,216,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,686,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,55.50000000000001,318,44.5,0.770776728451832,12.09,34,477,113997342376100,113997348778000,5857811.5,1.548152,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,692,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,60.5,345,60.0,0.47852975651903085,11.74,4,507,114075730218800,114075735088600,5567916.5,1.007525,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,656,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,63.0,433,54.0,0.5816723100024159,12.33,71,440,114068889083700,114068894855300,6286656.5,1.118378,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,699,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,63.5,221,51.0,0.6520783751525007,12.26,67,444,114061684320700,114061693127500,5997619.5,1.211331,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,700,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,58.5,43,48.5,0.7150122654759204,12.51,63,448,114054804818600,114054810135900,6348569.0,1.918152,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,24,224,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,696,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,59.5,422,51.5,0.5695105537974922,12.46,60,451,114047461361000,114047468405000,5887483.0,1.21823,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,15,162,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,697,718
22,2,22N-11N-11N-11N-2N,25.0,Config2,54.50000000000001,127,50.5,0.728712673355178,12.1,66,445,89887297367900,89887306218300,7250034.0,1.648776,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,5,57,"[22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,728,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,57.49999999999999,263,43.0,0.6698245907682184,12.59,56,455,114040606253700,114040611349800,5695977.0,1.18762,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,705,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,56.49999999999999,268,52.0,0.6768495833053162,12.55,28,483,114118395562200,114118401207000,6110000.0,1.562944,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,660,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,57.49999999999999,614,52.5,0.6305749144000391,12.77,22,489,114111139905000,114111148601700,6151611.5,0.893289,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,709,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,56.49999999999999,206,44.0,0.7419734728931708,12.5,18,493,114103900561400,114103907922200,6604293.5,1.518727,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,692,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,61.5,0,55.00000000000001,0.6281874228858108,12.65,14,497,114096436737400,114096443629300,6113491.5,1.713278,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,24,224,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,697,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,57.49999999999999,284,51.0,0.6434306131591541,12.66,12,499,114089267955300,114089273015200,5674950.0,1.313802,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,15,162,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,699,718
22,2,22N-11N-11N-11N-2N,25.0,Config2,55.00000000000001,156,52.0,0.6892386161308636,11.53,18,493,130884521206700,130884528207300,7019540.0,1.650977,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,5,57,"[22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,752,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,57.99999999999999,0,50.0,0.5853350596705985,12.02,8,503,114082416942500,114082423534100,5802348.0,1.257945,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,715,718
NA,NA,NA,0.0,Config6,57.99999999999999,342,50.5,0.5694118716180692,12.62,30,481,214968483476300,214968489600000,6481439.0,1.134989,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,56.49999999999999,184,49.5,0.625998842926379,12.53,21,490,214953231473500,214953236472200,5283076.5,1.065488,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,63.0,242,56.00000000000001,0.641313009781694,12.17,17,494,214946330661600,214946335464700,5165442.0,1.466944,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,56.99999999999999,277,54.50000000000001,0.605290180406941,12.53,25,486,214960130134100,214960135753000,5255757.0,0.729659,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,0.0,Config6,54.50000000000001,347,50.5,0.543184936534904,12.48,46,465,214996255240300,214996260122000,4992246.0,0.89305,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,59.5,104,53.0,0.6656035593681513,12.71,38,473,214982584812200,214982589839700,5408543.0,0.947543,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,59.0,128,49.5,0.7015927082604269,12.57,34,477,214975537605000,214975542355400,5305345.5,1.17116,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,55.50000000000001,262,47.0,0.623805658399838,12.34,42,469,214989486893300,214989491993600,5244861.0,1.049579,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,0.0,Config6,59.5,39,49.0,0.5851030210999448,12.51,63,448,215023567024200,215023571946800,4968477.5,0.877672,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,61.5,68,48.0,0.6417751383362622,12.24,54,457,215009919070800,215009924433700,5379202.5,1.187074,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,59.5,58,46.0,0.7700760950708749,12.36,50,461,215002944499100,215002950786400,4948255.5,1.257184,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,60.0,223,54.0,0.5086780100654981,12.73,59,452,215016796438300,215016801508200,5233654.5,1.077359,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,10.0,Config6,59.0,203,51.5,0.555289344928078,12.52,6,505,215998803511400,215998808540400,5755344.5,0.939513,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,57.49999999999999,0,51.5,0.672300553528798,12.53,202,309,215977229599600,215977234858400,5001726.5,1.295382,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,61.5,169,50.5,0.6902173818142492,12.4,210,301,215991322007000,215991330573600,5624775.0,1.037119,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,61.0,373,55.00000000000001,0.5499841153891045,12.58,206,305,215984293108000,215984298277400,5478453.0,1.366934,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,57.99999999999999,198,46.0,0.5542336375577959,9.77,24,487,216032042625900,216032048355400,6343366.0,0.963638,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,55.00000000000001,361,47.5,0.7054916169155474,12.22,10,501,216006767507500,216006774661000,6180918.5,1.371888,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,57.99999999999999,209,47.0,0.5978663949491327,12.02,18,493,216023900576800,216023908217400,7043610.5,0.67281,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,57.49999999999999,134,54.50000000000001,0.6247897726755802,12.41,14,497,216015361464900,216015367483900,6967076.0,1.488847,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,56.49999999999999,106,45.0,0.5574138442276482,12.25,40,471,216063312584900,216063318599700,5925710.0,0.965818,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,56.99999999999999,183,45.5,0.7180694759806678,12.49,28,483,216039503078800,216039509120000,5646447.0,1.330194,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,60.0,4,50.0,0.6200825091409987,12.55,36,475,216055806791300,216055812154200,6283006.5,1.123806,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,57.99999999999999,334,49.5,0.6399014356101475,11.65,32,479,216047876634100,216047882589700,6649488.5,1.181571,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,100.0,Config6,56.00000000000001,17,51.0,0.6448075821677905,12.52,110,401,220353009287400,220353018194300,8523081.5,0.749835,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,58.5,66,49.0,0.7620353158798122,12.88,106,405,220343653384500,220343663258600,9252300.0,1.681226,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,61.0,24,51.0,0.6981718051185487,12.04,102,409,220333945268000,220333957452000,9875985.5,1.839687,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,61.0,130,47.0,0.7491760547894315,12.59,96,415,220323737485900,220323746408900,8326751.5,1.557439,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,56.99999999999999,186,43.0,0.8301335435054013,12.33,128,383,220392729437700,220392737934200,8933552.0,1.79748,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,55.00000000000001,190,40.0,0.8323569012842459,12.03,124,387,220383018412900,220383027404800,10338797.5,1.566939,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,53.5,84,51.0,0.7525272509380688,12.27,118,393,220372270029600,220372281738700,9644884.0,1.320751,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,56.49999999999999,93,50.0,0.7078836867563664,12.56,114,397,220362188125400,220362195717800,8083585.5,1.720103,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,59.0,227,49.0,0.7266774896257577,12.39,146,365,220430371773300,220430381531100,9617459.0,1.432067,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,57.99999999999999,396,55.50000000000001,0.6576895214505903,12.67,142,369,220419921241100,220419929297100,8328843.5,1.207897,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,59.5,72,50.5,0.775667226661286,12.4,136,375,220411080768300,220411089017100,8161274.0,1.785571,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,55.50000000000001,391,54.50000000000001,0.6844193346452334,12.67,132,379,220402244598000,220402251371900,8319276.0,1.177736,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,25.0,Config6,57.49999999999999,101,50.5,0.7143606724210411,12.5,46,465,216993321672400,216993327158600,5532320.0,1.733633,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,62.0,366,59.0,0.635880090997322,12.44,32,479,216972730458700,216972736399000,6066398.0,1.747795,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,56.99999999999999,11,53.0,0.6350420754319792,12.53,40,471,216986571399400,216986577810600,6057516.0,1.775336,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,59.5,120,48.5,0.6867855736088778,12.49,36,475,216979498591800,216979503963400,5491242.0,1.63526,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,56.49999999999999,43,50.0,0.6387588263453494,12.49,62,449,217021096247000,217021101674400,5588026.5,1.467909,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,57.49999999999999,18,47.0,0.7539850733374255,12.68,50,461,217000215955400,217000222079200,5991486.5,1.555008,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,59.0,185,46.5,0.7701551680801171,12.26,58,453,217014324594700,217014331985900,6462775.0,1.772984,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,56.00000000000001,172,44.0,0.7569547545245832,12.34,54,457,217007016949500,217007022507200,5634923.5,1.620203,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,56.00000000000001,378,51.5,0.6902533815297032,12.58,78,433,217048350383000,217048356268600,5720228.5,1.574698,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,60.0,36,50.0,0.6974033439923543,12.23,66,445,217028114659200,217028120578100,6173159.5,1.390192,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,59.0,377,52.5,0.6121101042831747,12.4,74,437,217041553496400,217041559080000,5541197.5,1.443099,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,59.0,113,46.0,0.739500342391661,12.64,70,441,217034825910300,217034831639300,5556217.0,1.543131,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,50.0,Config6,56.49999999999999,30,50.0,0.7923965108334576,12.37,48,463,217986218174900,217986224261200,6329009.0,2.004605,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,59.0,372,51.5,0.7220879418724653,12.33,42,469,217979119937500,217979126160900,6301456.0,1.491087,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,59.0,182,47.5,0.7765399877183927,12.04,38,473,217972143125900,217972149522200,6730099.5,1.709971,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,54.0,54,45.5,0.8792618942327017,12.05,34,477,217964921134400,217964927031000,5747208.0,1.318771,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,56.99999999999999,111,47.5,0.7317756379657689,11.68,64,447,218014302327900,218014308527000,6397382.5,1.766199,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,60.0,195,44.0,0.8150060963708515,12.35,60,451,218007301699300,218007308511000,7123162.0,1.669824,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,54.50000000000001,179,45.5,0.7439838481282907,12.63,56,455,217999782157700,217999788407000,6331852.0,1.449216,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,56.99999999999999,165,44.0,0.6266966735312819,12.33,52,459,217992818206900,217992823665200,5561223.0,0.988478,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,59.0,210,55.00000000000001,0.5683676273657601,12.04,80,431,218041918037100,218041924767600,6134674.0,1.312945,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,61.0,123,49.0,0.6422764859466145,12.15,76,435,218035044689800,218035050827700,6679943.0,1.238734,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,56.99999999999999,241,47.0,0.6729416229421173,12.48,72,439,218027755026900,218027761231100,6378895.0,1.490296,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
